Sender Identifier: regionB
Poll interval: 100ms
"Start Time:java.util.GregorianCalendar[time=1304425788213,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""UTC"",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2011,MONTH=4,WEEK_OF_YEAR=19,WEEK_OF_MONTH=1,DAY_OF_MONTH=3,DAY_OF_YEAR=123,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=1,AM_PM=1,HOUR=0,HOUR_OF_DAY=12,MINUTE=29,SECOND=48,MILLISECOND=213,ZONE_OFFSET=0,DST_OFFSET=0]"
Data format: Time in millis: File content on S3
1304427833832:188 1304427831300
1304427833944:188 1304427831300
1304427834060:188 1304427831300
1304427834172:188 1304427831300
1304427834288:188 1304427831300
1304427834404:188 1304427831300
1304427834516:188 1304427831300
1304427834628:188 1304427831300
1304427834748:188 1304427831300
1304427834860:188 1304427831300
1304427834972:188 1304427831300
1304427835084:188 1304427831300
1304427836036:188 1304427831300
1304427836148:188 1304427831300
1304427836260:188 1304427831300
1304427836392:188 1304427831300
1304427836520:188 1304427831300
1304427836632:188 1304427831300
1304427836756:188 1304427831300
1304427836868:188 1304427831300
1304427836984:188 1304427831300
1304427837096:188 1304427831300
1304427837212:188 1304427831300
1304427837328:188 1304427831300
1304427837440:188 1304427831300
1304427837556:188 1304427831300
1304427837688:188 1304427831300
1304427837800:188 1304427831300
1304427837928:188 1304427831300
1304427838040:188 1304427831300
1304427838264:188 1304427831300
1304427838381:188 1304427831300
1304427838576:188 1304427831300
1304427838688:188 1304427831300
1304427838804:188 1304427831300
1304427838917:188 1304427831300
1304427839041:188 1304427831300
1304427839157:188 1304427831300
1304427839269:188 1304427831300
1304427839393:188 1304427831300
1304427839509:188 1304427831300
1304427839625:188 1304427831300
1304427839741:188 1304427831300
1304427839853:188 1304427831300
1304427839965:188 1304427831300
1304427840077:188 1304427831300
1304427841297:188 1304427831300
1304427841409:188 1304427831300
1304427841529:188 1304427831300
1304427841661:188 1304427831300
1304427841777:188 1304427831300
1304427841901:188 1304427831300
1304427842013:188 1304427831300
1304427842129:188 1304427831300
1304427842245:188 1304427831300
1304427842357:188 1304427831300
1304427842469:189 1304427842181
1304427842609:189 1304427842181
1304427842721:189 1304427842181
1304427842837:189 1304427842181
1304427842949:189 1304427842181
1304427843065:189 1304427842181
1304427843177:189 1304427842181
1304427843289:189 1304427842181
1304427843401:189 1304427842181
1304427843517:189 1304427842181
1304427843857:189 1304427842181
1304427843969:189 1304427842181
1304427844089:189 1304427842181
1304427844205:189 1304427842181
1304427844317:189 1304427842181
1304427844429:189 1304427842181
1304427844545:189 1304427842181
1304427844665:189 1304427842181
1304427844781:189 1304427842181
1304427844897:189 1304427842181
1304427845013:189 1304427842181
1304427845501:189 1304427842181
1304427845613:189 1304427842181
1304427845725:189 1304427842181
1304427845841:189 1304427842181
1304427845961:189 1304427842181
1304427846081:189 1304427842181
1304427846205:189 1304427842181
1304427846317:189 1304427842181
1304427846433:189 1304427842181
1304427846545:189 1304427842181
1304427846657:189 1304427842181
1304427846777:189 1304427842181
1304427846901:189 1304427842181
1304427847017:189 1304427842181
1304427847133:189 1304427842181
1304427847257:189 1304427842181
1304427847373:189 1304427842181
1304427847485:189 1304427842181
1304427847597:189 1304427842181
1304427847749:189 1304427842181
1304427847861:189 1304427842181
1304427847973:189 1304427842181
1304427848097:189 1304427842181
1304427848209:189 1304427842181
1304427848325:189 1304427842181
1304427848437:189 1304427842181
1304427848549:189 1304427842181
1304427848745:189 1304427842181
1304427848865:189 1304427842181
1304427848977:189 1304427842181
1304427849089:189 1304427842181
1304427850357:189 1304427842181
1304427850481:189 1304427842181
1304427850593:189 1304427842181
1304427850717:189 1304427842181
1304427850829:189 1304427842181
1304427850945:189 1304427842181
1304427851057:189 1304427842181
1304427851169:189 1304427842181
1304427851281:189 1304427842181
1304427851393:189 1304427842181
1304427851505:189 1304427842181
1304427851617:189 1304427842181
1304427851733:189 1304427842181
1304427851845:189 1304427842181
1304427851989:189 1304427842181
1304427852101:189 1304427842181
1304427852213:189 1304427842181
1304427852325:189 1304427842181
1304427852453:189 1304427842181
1304427852565:189 1304427842181
1304427852681:189 1304427842181
1304427852809:189 1304427842181
1304427852921:189 1304427842181
1304427853045:189 1304427842181
1304427853157:189 1304427842181
1304427853269:189 1304427842181
1304427853381:190 1304427853036
1304427853533:190 1304427853036
1304427853645:190 1304427853036
1304427853757:190 1304427853036
1304427853869:190 1304427853036
1304427853981:190 1304427853036
1304427854097:190 1304427853036
1304427854209:190 1304427853036
1304427854321:190 1304427853036
1304427854449:190 1304427853036
1304427854573:190 1304427853036
1304427854701:190 1304427853036
1304427854813:190 1304427853036
1304427854925:190 1304427853036
1304427855037:190 1304427853036
1304427855149:190 1304427853036
1304427855265:190 1304427853036
1304427855378:190 1304427853036
1304427855489:190 1304427853036
1304427855606:190 1304427853036
1304427855718:190 1304427853036
1304427855842:190 1304427853036
1304427855958:190 1304427853036
1304427856070:190 1304427853036
1304427856182:190 1304427853036
1304427856338:190 1304427853036
1304427856450:190 1304427853036
1304427856562:190 1304427853036
1304427856678:190 1304427853036
1304427856790:190 1304427853036
1304427856902:190 1304427853036
1304427857014:190 1304427853036
1304427857130:190 1304427853036
1304427857242:190 1304427853036
1304427857354:190 1304427853036
1304427857470:190 1304427853036
1304427857586:190 1304427853036
1304427857730:190 1304427853036
1304427857842:190 1304427853036
1304427857954:190 1304427853036
1304427858070:190 1304427853036
1304427858182:190 1304427853036
1304427858294:190 1304427853036
1304427858406:190 1304427853036
1304427858518:190 1304427853036
1304427858630:190 1304427853036
1304427858742:190 1304427853036
1304427858854:190 1304427853036
1304427858970:190 1304427853036
1304427859086:190 1304427853036
1304427859202:190 1304427853036
1304427859314:190 1304427853036
1304427859646:190 1304427853036
1304427859758:190 1304427853036
1304427859874:190 1304427853036
1304427859990:190 1304427853036
1304427860106:190 1304427853036
1304427860222:190 1304427853036
1304427860338:190 1304427853036
1304427860450:190 1304427853036
1304427860566:190 1304427853036
1304427861038:190 1304427853036
1304427861150:190 1304427853036
1304427861266:190 1304427853036
1304427861378:190 1304427853036
1304427861490:190 1304427853036
1304427861602:190 1304427853036
1304427861714:190 1304427853036
1304427861830:190 1304427853036
1304427861955:190 1304427853036
1304427862066:190 1304427853036
1304427862178:190 1304427853036
1304427862290:190 1304427853036
1304427862402:190 1304427853036
1304427862514:190 1304427853036
1304427862706:190 1304427853036
1304427862822:190 1304427853036
1304427862954:190 1304427853036
1304427863270:190 1304427853036
1304427863382:190 1304427853036
1304427863494:190 1304427853036
1304427863606:190 1304427853036
1304427863718:190 1304427853036
1304427863834:190 1304427853036
1304427863946:190 1304427853036
1304427864058:190 1304427853036
1304427864170:191 1304427863885
1304427864286:191 1304427863885
1304427864398:191 1304427863885
1304427864510:191 1304427863885
1304427864634:191 1304427863885
1304427864746:191 1304427863885
1304427864866:191 1304427863885
1304427864982:191 1304427863885
1304427865094:191 1304427863885
1304427865206:191 1304427863885
1304427865318:191 1304427863885
1304427865434:191 1304427863885
1304427865550:191 1304427863885
1304427865822:191 1304427863885
1304427865934:191 1304427863885
1304427866046:191 1304427863885
1304427866166:191 1304427863885
1304427866278:191 1304427863885
1304427866398:191 1304427863885
1304427866510:191 1304427863885
1304427866622:191 1304427863885
1304427866738:191 1304427863885
1304427866850:191 1304427863885
1304427866962:191 1304427863885
1304427867090:191 1304427863885
1304427867222:191 1304427863885
1304427867338:191 1304427863885
1304427867450:191 1304427863885
1304427867562:191 1304427863885
1304427867678:191 1304427863885
1304427867790:191 1304427863885
1304427867902:191 1304427863885
1304427868014:191 1304427863885
1304427868126:191 1304427863885
1304427868238:191 1304427863885
1304427868358:191 1304427863885
1304427868470:191 1304427863885
1304427868602:191 1304427863885
1304427868790:191 1304427863885
1304427868902:191 1304427863885
1304427869014:191 1304427863885
1304427869126:191 1304427863885
1304427869242:191 1304427863885
1304427869358:191 1304427863885
1304427869478:191 1304427863885
1304427869594:191 1304427863885
1304427869706:191 1304427863885
1304427869834:191 1304427863885
1304427869946:191 1304427863885
1304427870058:191 1304427863885
1304427870178:191 1304427863885
1304427870290:191 1304427863885
1304427870406:191 1304427863885
1304427870518:191 1304427863885
1304427870634:191 1304427863885
1304427870746:191 1304427863885
1304427870858:191 1304427863885
1304427870974:191 1304427863885
1304427871098:191 1304427863885
1304427871210:191 1304427863885
1304427871323:191 1304427863885
1304427871442:191 1304427863885
1304427871555:191 1304427863885
1304427871690:191 1304427863885
1304427871806:191 1304427863885
1304427871918:191 1304427863885
1304427872035:191 1304427863885
1304427872146:191 1304427863885
1304427872263:191 1304427863885
1304427872415:191 1304427863885
1304427872559:191 1304427863885
1304427872671:191 1304427863885
1304427872787:191 1304427863885
1304427872899:191 1304427863885
1304427873015:191 1304427863885
1304427873131:191 1304427863885
1304427873243:191 1304427863885
1304427873355:191 1304427863885
1304427873467:191 1304427863885
1304427873579:191 1304427863885
1304427873691:191 1304427863885
1304427873807:191 1304427863885
1304427873923:191 1304427863885
1304427874035:191 1304427863885
1304427874151:191 1304427863885
1304427874267:191 1304427863885
1304427874379:191 1304427863885
1304427874495:191 1304427863885
1304427874627:191 1304427863885
1304427874739:191 1304427863885
1304427874851:191 1304427863885
1304427874971:191 1304427863885
1304427875115:191 1304427863885
1304427875231:191 1304427863885
1304427875347:191 1304427863885
1304427875459:192 1304427874747
1304427875579:192 1304427874747
1304427875691:192 1304427874747
1304427875823:192 1304427874747
1304427875935:192 1304427874747
1304427876059:192 1304427874747
1304427876171:192 1304427874747
1304427876283:192 1304427874747
1304427876395:192 1304427874747
1304427876507:192 1304427874747
1304427876715:192 1304427874747
1304427876831:192 1304427874747
1304427876947:192 1304427874747
1304427877063:192 1304427874747
1304427877175:192 1304427874747
1304427877291:192 1304427874747
1304427877403:192 1304427874747
1304427877515:192 1304427874747
1304427877631:192 1304427874747
1304427877759:192 1304427874747
1304427877875:192 1304427874747
1304427877991:192 1304427874747
1304427878103:192 1304427874747
1304427878215:192 1304427874747
1304427878327:192 1304427874747
1304427878439:192 1304427874747
1304427878555:192 1304427874747
1304427878667:192 1304427874747
1304427878779:192 1304427874747
1304427878891:192 1304427874747
1304427879003:192 1304427874747
1304427879123:192 1304427874747
1304427879235:192 1304427874747
1304427879351:192 1304427874747
1304427879467:192 1304427874747
1304427879579:192 1304427874747
1304427879695:192 1304427874747
1304427879811:192 1304427874747
1304427879931:192 1304427874747
1304427880043:192 1304427874747
1304427880159:192 1304427874747
1304427880271:192 1304427874747
1304427880383:192 1304427874747
1304427880495:192 1304427874747
1304427880607:192 1304427874747
1304427880719:192 1304427874747
1304427880835:192 1304427874747
1304427880955:192 1304427874747
1304427881131:192 1304427874747
1304427881243:192 1304427874747
1304427881355:192 1304427874747
1304427881483:192 1304427874747
1304427881607:192 1304427874747
1304427881723:192 1304427874747
1304427881847:192 1304427874747
1304427881959:192 1304427874747
1304427882071:192 1304427874747
1304427882191:192 1304427874747
1304427882307:192 1304427874747
1304427882427:192 1304427874747
1304427882539:192 1304427874747
1304427882651:192 1304427874747
1304427882895:192 1304427874747
1304427883015:192 1304427874747
1304427883131:192 1304427874747
1304427883247:192 1304427874747
1304427883359:192 1304427874747
1304427883471:192 1304427874747
1304427883591:192 1304427874747
1304427883703:192 1304427874747
1304427883819:192 1304427874747
1304427883931:192 1304427874747
1304427884047:192 1304427874747
1304427884171:192 1304427874747
1304427884283:192 1304427874747
1304427884399:192 1304427874747
1304427884511:192 1304427874747
1304427884627:192 1304427874747
1304427884739:192 1304427874747
1304427884855:192 1304427874747
1304427884971:192 1304427874747
1304427885083:192 1304427874747
1304427885199:192 1304427874747
1304427885311:192 1304427874747
1304427885427:192 1304427874747
1304427885551:192 1304427874747
1304427885963:192 1304427874747
1304427886227:192 1304427874747
1304427886339:193 1304427885984
1304427886487:193 1304427885984
1304427886603:193 1304427885984
1304427886759:193 1304427885984
1304427886871:193 1304427885984
1304427886991:193 1304427885984
1304427887107:193 1304427885984
1304427887223:193 1304427885984
1304427887343:193 1304427885984
1304427887459:193 1304427885984
1304427887575:193 1304427885984
1304427887687:193 1304427885984
1304427887803:193 1304427885984
1304427887919:193 1304427885984
1304427888031:193 1304427885984
1304427888147:193 1304427885984
1304427888259:193 1304427885984
1304427888371:193 1304427885984
1304427888491:193 1304427885984
1304427888612:193 1304427885984
1304427888832:193 1304427885984
1304427888948:193 1304427885984
1304427889060:193 1304427885984
1304427889176:193 1304427885984
1304427889288:193 1304427885984
1304427889400:193 1304427885984
1304427889512:193 1304427885984
1304427889628:193 1304427885984
1304427889740:193 1304427885984
1304427889856:193 1304427885984
1304427889972:193 1304427885984
1304427890084:193 1304427885984
1304427890196:193 1304427885984
1304427890312:193 1304427885984
1304427890440:193 1304427885984
1304427890556:193 1304427885984
1304427890752:193 1304427885984
1304427890864:193 1304427885984
1304427890984:193 1304427885984
1304427891100:193 1304427885984
1304427891220:193 1304427885984
1304427891516:193 1304427885984
1304427891628:193 1304427885984
1304427891748:193 1304427885984
1304427891868:193 1304427885984
1304427891980:193 1304427885984
1304427892092:193 1304427885984
1304427892208:193 1304427885984
1304427892324:193 1304427885984
1304427892440:193 1304427885984
1304427892556:193 1304427885984
1304427892668:193 1304427885984
1304427892784:193 1304427885984
1304427892900:193 1304427885984
1304427893012:193 1304427885984
1304427893128:193 1304427885984
1304427893240:193 1304427885984
1304427893360:193 1304427885984
1304427893472:193 1304427885984
1304427893588:193 1304427885984
1304427893704:193 1304427885984
1304427893816:193 1304427885984
1304427893932:193 1304427885984
1304427894044:193 1304427885984
1304427894164:193 1304427885984
1304427894276:193 1304427885984
1304427894392:193 1304427885984
1304427894504:193 1304427885984
1304427894620:193 1304427885984
1304427894736:193 1304427885984
1304427894852:193 1304427885984
1304427894972:193 1304427885984
1304427895084:193 1304427885984
1304427895208:193 1304427885984
1304427895320:193 1304427885984
1304427895432:193 1304427885984
1304427895544:193 1304427885984
1304427895656:193 1304427885984
1304427895768:193 1304427885984
1304427895880:193 1304427885984
1304427896044:193 1304427885984
1304427896332:193 1304427885984
1304427896444:193 1304427885984
1304427896560:193 1304427885984
1304427896676:193 1304427885984
1304427896792:193 1304427885984
1304427896996:193 1304427885984
1304427897116:193 1304427885984
1304427897228:193 1304427885984
1304427897340:194 1304427896842
1304427897456:194 1304427896842
1304427897576:194 1304427896842
1304427897692:194 1304427896842
1304427897812:194 1304427896842
1304427897928:194 1304427896842
1304427898040:194 1304427896842
1304427898152:194 1304427896842
1304427898268:194 1304427896842
1304427898384:194 1304427896842
1304427898496:194 1304427896842
1304427898608:194 1304427896842
1304427898732:194 1304427896842
1304427898844:194 1304427896842
1304427899008:194 1304427896842
1304427899128:194 1304427896842
1304427899240:194 1304427896842
1304427899380:194 1304427896842
1304427899492:194 1304427896842
1304427899608:194 1304427896842
1304427899720:194 1304427896842
1304427899832:194 1304427896842
1304427899944:194 1304427896842
1304427900056:194 1304427896842
1304427900172:194 1304427896842
1304427900288:194 1304427896842
1304427900412:194 1304427896842
1304427900524:194 1304427896842
1304427900636:194 1304427896842
1304427900748:194 1304427896842
1304427900864:194 1304427896842
1304427900980:194 1304427896842
1304427901092:194 1304427896842
1304427901216:194 1304427896842
1304427901328:194 1304427896842
1304427901452:194 1304427896842
1304427901576:194 1304427896842
1304427901688:194 1304427896842
1304427901888:194 1304427896842
1304427902000:194 1304427896842
1304427902112:194 1304427896842
1304427902228:194 1304427896842
1304427902344:194 1304427896842
1304427902464:194 1304427896842
1304427902576:194 1304427896842
1304427902696:194 1304427896842
1304427902808:194 1304427896842
1304427902924:194 1304427896842
1304427903036:194 1304427896842
1304427903148:194 1304427896842
1304427903264:194 1304427896842
1304427903460:194 1304427896842
1304427903572:194 1304427896842
1304427903688:194 1304427896842
1304427903800:194 1304427896842
1304427903916:194 1304427896842
1304427904029:194 1304427896842
1304427904140:194 1304427896842
1304427904256:194 1304427896842
1304427904380:194 1304427896842
1304427904544:194 1304427896842
1304427904660:194 1304427896842
1304427904772:194 1304427896842
1304427904896:194 1304427896842
1304427905009:194 1304427896842
1304427905125:194 1304427896842
1304427905241:194 1304427896842
1304427905365:194 1304427896842
1304427905577:194 1304427896842
1304427905693:194 1304427896842
1304427905809:194 1304427896842
1304427905921:194 1304427896842
1304427906037:194 1304427896842
1304427906149:194 1304427896842
1304427906265:194 1304427896842
1304427906377:194 1304427896842
1304427906493:194 1304427896842
1304427906633:194 1304427896842
1304427906757:194 1304427896842
1304427906873:194 1304427896842
1304427906989:194 1304427896842
1304427907101:194 1304427896842
1304427907213:194 1304427896842
1304427907329:194 1304427896842
1304427907445:194 1304427896842
1304427907557:194 1304427896842
1304427907669:194 1304427896842
1304427907785:194 1304427896842
1304427907897:194 1304427896842
1304427908009:194 1304427896842
1304427908121:194 1304427896842
1304427908233:195 1304427907902
1304427908369:195 1304427907902
1304427908489:195 1304427907902
1304427908601:195 1304427907902
1304427908757:195 1304427907902
1304427908869:195 1304427907902
1304427908985:195 1304427907902
1304427909097:195 1304427907902
1304427909209:195 1304427907902
1304427909321:195 1304427907902
1304427909437:195 1304427907902
1304427909553:195 1304427907902
1304427909665:195 1304427907902
1304427909777:195 1304427907902
1304427909889:195 1304427907902
1304427910001:195 1304427907902
1304427910113:195 1304427907902
1304427910229:195 1304427907902
1304427910345:195 1304427907902
1304427910457:195 1304427907902
1304427910573:195 1304427907902
1304427910685:195 1304427907902
1304427910797:195 1304427907902
1304427910913:195 1304427907902
1304427911025:195 1304427907902
1304427911137:195 1304427907902
1304427911249:195 1304427907902
1304427911393:195 1304427907902
1304427911513:195 1304427907902
1304427911625:195 1304427907902
1304427911737:195 1304427907902
1304427911849:195 1304427907902
1304427911965:195 1304427907902
1304427912081:195 1304427907902
1304427912197:195 1304427907902
1304427912313:195 1304427907902
1304427912429:195 1304427907902
1304427912541:195 1304427907902
1304427912657:195 1304427907902
1304427912769:195 1304427907902
1304427912885:195 1304427907902
1304427913001:195 1304427907902
1304427913113:195 1304427907902
1304427913233:195 1304427907902
1304427913345:195 1304427907902
1304427913461:195 1304427907902
1304427913581:195 1304427907902
1304427913693:195 1304427907902
1304427913805:195 1304427907902
1304427913917:195 1304427907902
1304427914033:195 1304427907902
1304427914169:195 1304427907902
1304427914281:195 1304427907902
1304427914405:195 1304427907902
1304427914525:195 1304427907902
1304427914641:195 1304427907902
1304427914757:195 1304427907902
1304427914869:195 1304427907902
1304427914981:195 1304427907902
1304427915097:195 1304427907902
1304427915213:195 1304427907902
1304427915325:195 1304427907902
1304427915521:195 1304427907902
1304427915633:195 1304427907902
1304427915801:195 1304427907902
1304427916005:195 1304427907902
1304427916117:195 1304427907902
1304427916229:195 1304427907902
1304427916493:195 1304427907902
1304427916605:195 1304427907902
1304427916721:195 1304427907902
1304427916837:195 1304427907902
1304427916949:195 1304427907902
1304427917061:195 1304427907902
1304427917173:195 1304427907902
1304427917285:195 1304427907902
1304427917401:195 1304427907902
1304427917513:195 1304427907902
1304427917629:195 1304427907902
1304427917821:195 1304427907902
1304427917945:195 1304427907902
1304427918061:195 1304427907902
1304427918177:195 1304427907902
1304427918289:195 1304427907902
1304427918401:195 1304427907902
1304427918521:195 1304427907902
1304427918637:195 1304427907902
1304427918773:195 1304427907902
1304427918885:195 1304427907902
1304427919001:195 1304427907902
1304427919113:195 1304427907902
1304427919229:196 1304427918853
1304427919389:196 1304427918853
1304427919501:196 1304427918853
1304427919613:196 1304427918853
1304427919725:196 1304427918853
1304427919841:196 1304427918853
1304427919957:196 1304427918853
1304427920069:196 1304427918853
1304427920181:196 1304427918853
1304427920293:196 1304427918853
1304427920405:196 1304427918853
1304427920521:196 1304427918853
1304427920633:196 1304427918853
1304427920745:196 1304427918853
1304427920866:196 1304427918853
1304427920981:196 1304427918853
1304427921094:196 1304427918853
1304427921205:196 1304427918853
1304427921321:196 1304427918853
1304427921434:196 1304427918853
1304427921546:196 1304427918853
1304427921662:196 1304427918853
1304427921774:196 1304427918853
1304427921890:196 1304427918853
1304427922010:196 1304427918853
1304427922122:196 1304427918853
1304427922234:196 1304427918853
1304427922350:196 1304427918853
1304427922462:196 1304427918853
1304427922578:196 1304427918853
1304427922690:196 1304427918853
1304427922802:196 1304427918853
1304427922914:196 1304427918853
1304427923026:196 1304427918853
1304427923138:196 1304427918853
1304427923250:196 1304427918853
1304427923366:196 1304427918853
1304427923478:196 1304427918853
1304427923594:196 1304427918853
1304427923706:196 1304427918853
1304427923818:196 1304427918853
1304427923934:196 1304427918853
1304427924046:196 1304427918853
1304427924182:196 1304427918853
1304427924354:196 1304427918853
1304427924466:196 1304427918853
1304427924578:196 1304427918853
1304427924742:196 1304427918853
1304427924854:196 1304427918853
1304427924966:196 1304427918853
1304427925090:196 1304427918853
1304427925206:196 1304427918853
1304427925318:196 1304427918853
1304427925434:196 1304427918853
1304427925546:196 1304427918853
1304427925686:196 1304427918853
1304427925798:196 1304427918853
1304427925918:196 1304427918853
1304427926030:196 1304427918853
1304427926142:196 1304427918853
1304427926258:196 1304427918853
1304427926394:196 1304427918853
1304427926510:196 1304427918853
1304427926626:196 1304427918853
1304427926738:196 1304427918853
1304427926850:196 1304427918853
1304427926966:196 1304427918853
1304427927082:196 1304427918853
1304427927198:196 1304427918853
1304427927310:196 1304427918853
1304427927422:196 1304427918853
1304427927542:196 1304427918853
1304427927662:196 1304427918853
1304427927774:196 1304427918853
1304427927886:196 1304427918853
1304427928002:196 1304427918853
1304427928114:196 1304427918853
1304427928226:196 1304427918853
1304427928350:196 1304427918853
1304427928462:196 1304427918853
1304427928574:196 1304427918853
1304427928686:196 1304427918853
1304427928798:196 1304427918853
1304427928918:196 1304427918853
1304427929030:196 1304427918853
1304427929146:196 1304427918853
1304427929290:196 1304427918853
1304427929610:196 1304427918853
1304427929726:196 1304427918853
1304427929838:196 1304427918853
1304427929950:196 1304427918853
1304427930062:196 1304427918853
1304427930174:196 1304427918853
1304427930290:197 1304427929963
1304427930406:197 1304427929963
1304427930518:197 1304427929963
1304427930634:197 1304427929963
1304427930850:197 1304427929963
1304427930962:197 1304427929963
1304427931078:197 1304427929963
1304427931194:197 1304427929963
1304427931306:197 1304427929963
1304427931418:197 1304427929963
1304427931534:197 1304427929963
1304427931646:197 1304427929963
1304427931758:197 1304427929963
1304427931870:197 1304427929963
1304427931982:197 1304427929963
1304427932094:197 1304427929963
1304427932214:197 1304427929963
1304427932330:197 1304427929963
1304427932442:197 1304427929963
1304427932582:197 1304427929963
1304427932698:197 1304427929963
1304427932810:197 1304427929963
1304427932922:197 1304427929963
1304427933034:197 1304427929963
1304427933146:197 1304427929963
1304427933322:197 1304427929963
1304427933438:197 1304427929963
1304427933550:197 1304427929963
1304427933666:197 1304427929963
1304427933790:197 1304427929963
1304427933910:197 1304427929963
1304427934022:197 1304427929963
1304427934134:197 1304427929963
1304427934250:197 1304427929963
1304427934362:197 1304427929963
1304427934678:197 1304427929963
1304427934794:197 1304427929963
1304427934906:197 1304427929963
1304427935022:197 1304427929963
1304427935134:197 1304427929963
1304427935246:197 1304427929963
1304427935366:197 1304427929963
1304427935494:197 1304427929963
1304427935606:197 1304427929963
1304427935718:197 1304427929963
1304427935838:197 1304427929963
1304427935950:197 1304427929963
1304427936066:197 1304427929963
1304427936178:197 1304427929963
1304427936290:197 1304427929963
1304427936406:197 1304427929963
1304427936526:197 1304427929963
1304427936638:197 1304427929963
1304427936758:197 1304427929963
1304427936870:197 1304427929963
1304427936982:197 1304427929963
1304427937094:197 1304427929963
1304427937206:197 1304427929963
1304427937318:197 1304427929963
1304427937430:197 1304427929963
1304427937542:197 1304427929963
1304427937658:197 1304427929963
1304427937787:197 1304427929963
1304427937906:197 1304427929963
1304427938022:197 1304427929963
1304427938135:197 1304427929963
1304427938251:197 1304427929963
1304427938363:197 1304427929963
1304427938475:197 1304427929963
1304427938595:197 1304427929963
1304427938707:197 1304427929963
1304427938819:197 1304427929963
1304427938939:197 1304427929963
1304427939051:197 1304427929963
1304427939163:197 1304427929963
1304427939275:197 1304427929963
1304427939387:197 1304427929963
1304427939503:197 1304427929963
1304427939615:197 1304427929963
1304427939731:197 1304427929963
1304427939843:197 1304427929963
1304427939955:197 1304427929963
1304427940071:197 1304427929963
1304427940191:197 1304427929963
1304427940307:197 1304427929963
1304427940419:197 1304427929963
1304427940531:197 1304427929963
1304427940647:197 1304427929963
1304427940843:197 1304427929963
1304427940959:197 1304427929963
1304427941075:197 1304427929963
1304427941187:197 1304427929963
1304427941299:197 1304427929963
1304427941415:198 1304427940824
1304427941551:198 1304427940824
1304427941671:198 1304427940824
1304427941787:198 1304427940824
1304427941899:198 1304427940824
1304427942015:198 1304427940824
1304427942127:198 1304427940824
1304427942239:198 1304427940824
1304427942351:198 1304427940824
1304427942463:198 1304427940824
1304427942575:198 1304427940824
1304427942687:198 1304427940824
1304427942799:198 1304427940824
1304427942911:198 1304427940824
1304427943031:198 1304427940824
1304427943147:198 1304427940824
1304427943263:198 1304427940824
1304427943375:198 1304427940824
1304427943491:198 1304427940824
1304427943607:198 1304427940824
1304427943843:198 1304427940824
1304427943955:198 1304427940824
1304427944067:198 1304427940824
1304427944183:198 1304427940824
1304427944295:198 1304427940824
1304427944407:198 1304427940824
1304427944639:198 1304427940824
1304427944755:198 1304427940824
1304427944867:198 1304427940824
1304427944979:198 1304427940824
1304427945091:198 1304427940824
1304427945207:198 1304427940824
1304427945319:198 1304427940824
1304427945439:198 1304427940824
1304427945555:198 1304427940824
1304427945667:198 1304427940824
1304427945779:198 1304427940824
1304427945891:198 1304427940824
1304427946003:198 1304427940824
1304427946115:198 1304427940824
1304427946227:198 1304427940824
1304427946343:198 1304427940824
1304427946459:198 1304427940824
1304427946579:198 1304427940824
1304427946751:198 1304427940824
1304427946871:198 1304427940824
1304427946983:198 1304427940824
1304427947099:198 1304427940824
1304427947211:198 1304427940824
1304427947323:198 1304427940824
1304427947435:198 1304427940824
1304427947547:198 1304427940824
1304427947663:198 1304427940824
1304427947775:198 1304427940824
1304427947891:198 1304427940824
1304427948007:198 1304427940824
1304427948147:198 1304427940824
1304427948279:198 1304427940824
1304427948399:198 1304427940824
1304427948511:198 1304427940824
1304427948623:198 1304427940824
1304427948751:198 1304427940824
1304427948883:198 1304427940824
1304427948995:198 1304427940824
1304427949115:198 1304427940824
1304427949359:198 1304427940824
1304427949471:198 1304427940824
1304427949583:198 1304427940824
1304427949703:198 1304427940824
1304427949815:198 1304427940824
1304427949935:198 1304427940824
1304427950051:198 1304427940824
1304427950171:198 1304427940824
1304427950287:198 1304427940824
1304427950419:198 1304427940824
1304427950531:198 1304427940824
1304427950651:198 1304427940824
1304427950771:198 1304427940824
1304427950883:198 1304427940824
1304427950999:198 1304427940824
1304427951111:198 1304427940824
1304427951227:198 1304427940824
1304427951343:198 1304427940824
1304427951459:198 1304427940824
1304427951571:198 1304427940824
1304427951687:198 1304427940824
1304427951799:198 1304427940824
1304427951915:198 1304427940824
1304427952027:198 1304427940824
1304427952167:198 1304427940824
1304427952291:199 1304427951978
1304427952407:199 1304427951978
1304427952523:199 1304427951978
1304427952635:199 1304427951978
1304427952783:199 1304427951978
1304427952895:199 1304427951978
1304427953015:199 1304427951978
1304427953131:199 1304427951978
1304427953251:199 1304427951978
1304427953367:199 1304427951978
1304427953479:199 1304427951978
1304427953591:199 1304427951978
1304427953703:199 1304427951978
1304427953815:199 1304427951978
1304427953927:199 1304427951978
1304427954043:199 1304427951978
1304427954155:199 1304427951978
1304427954267:199 1304427951978
1304427954384:199 1304427951978
1304427954496:199 1304427951978
1304427954612:199 1304427951978
1304427954724:199 1304427951978
