Sender Identifier: cmon1
Poll interval: 10ms
Start Time:java.util.GregorianCalendar[time=1314979241978,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="UTC",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=2,minimalDaysInFirstWeek=4,ERA=1,YEAR=2011,MONTH=8,WEEK_OF_YEAR=35,WEEK_OF_MONTH=1,DAY_OF_MONTH=2,DAY_OF_YEAR=245,DAY_OF_WEEK=6,DAY_OF_WEEK_IN_MONTH=1,AM_PM=1,HOUR=4,HOUR_OF_DAY=16,MINUTE=0,SECOND=41,MILLISECOND=978,ZONE_OFFSET=0,DST_OFFSET=0]
Data format: Time in millis: File content on monitored storage system
1314979898637:68 1314979891926
1314979898649:68 1314979891926
1314979898660:68 1314979891926
1314979898672:68 1314979891926
1314979898683:68 1314979891926
1314979898695:68 1314979891926
1314979898706:68 1314979891926
1314979898717:68 1314979891926
1314979898728:68 1314979891926
1314979898740:68 1314979891926
1314979898751:68 1314979891926
1314979898762:68 1314979891926
1314979898774:68 1314979891926
1314979898785:68 1314979891926
1314979898796:68 1314979891926
1314979898807:68 1314979891926
1314979898818:68 1314979891926
1314979898829:68 1314979891926
1314979898841:68 1314979891926
1314979898852:68 1314979891926
1314979898864:68 1314979891926
1314979898875:68 1314979891926
1314979898886:68 1314979891926
1314979898897:68 1314979891926
1314979898908:68 1314979891926
1314979898920:68 1314979891926
1314979898932:68 1314979891926
1314979898943:68 1314979891926
1314979898954:68 1314979891926
1314979898966:68 1314979891926
1314979898977:68 1314979891926
1314979898989:68 1314979891926
1314979899000:68 1314979891926
1314979899012:68 1314979891926
1314979899023:68 1314979891926
1314979899034:68 1314979891926
1314979899046:68 1314979891926
1314979899057:68 1314979891926
1314979899069:68 1314979891926
1314979899080:68 1314979891926
1314979899092:68 1314979891926
1314979899103:68 1314979891926
1314979899115:68 1314979891926
1314979899126:68 1314979891926
1314979899137:68 1314979891926
1314979899148:68 1314979891926
1314979899160:68 1314979891926
1314979899172:68 1314979891926
1314979899183:68 1314979891926
1314979899194:68 1314979891926
1314979899205:68 1314979891926
1314979899216:68 1314979891926
1314979899227:68 1314979891926
1314979899238:68 1314979891926
1314979899250:68 1314979891926
1314979899262:68 1314979891926
1314979899272:68 1314979891926
1314979899284:68 1314979891926
1314979899296:68 1314979891926
1314979899307:68 1314979891926
1314979899319:68 1314979891926
1314979899330:68 1314979891926
1314979899341:68 1314979891926
1314979899353:68 1314979891926
1314979899364:68 1314979891926
1314979899376:68 1314979891926
1314979899387:68 1314979891926
1314979899399:68 1314979891926
1314979899410:68 1314979891926
1314979899422:68 1314979891926
1314979899434:68 1314979891926
1314979899445:68 1314979891926
1314979899457:68 1314979891926
1314979899468:68 1314979891926
1314979899480:68 1314979891926
1314979899491:68 1314979891926
1314979899502:68 1314979891926
1314979899513:68 1314979891926
1314979899524:68 1314979891926
1314979899535:68 1314979891926
1314979899546:68 1314979891926
1314979899557:68 1314979891926
1314979899568:68 1314979891926
1314979899580:68 1314979891926
1314979899591:68 1314979891926
1314979899602:68 1314979891926
1314979899613:68 1314979891926
1314979899624:68 1314979891926
1314979899636:68 1314979891926
1314979899648:68 1314979891926
1314979899659:68 1314979891926
1314979899671:68 1314979891926
1314979899682:68 1314979891926
1314979899693:68 1314979891926
1314979899704:68 1314979891926
1314979899716:68 1314979891926
1314979899727:68 1314979891926
1314979899739:68 1314979891926
1314979899750:68 1314979891926
1314979899762:68 1314979891926
1314979899773:68 1314979891926
1314979899785:68 1314979891926
1314979899796:68 1314979891926
1314979899807:68 1314979891926
1314979899818:68 1314979891926
1314979899829:68 1314979891926
1314979899841:68 1314979891926
1314979899852:68 1314979891926
1314979899863:68 1314979891926
1314979899875:68 1314979891926
1314979899887:68 1314979891926
1314979899899:68 1314979891926
1314979899910:68 1314979891926
1314979899921:68 1314979891926
1314979899933:68 1314979891926
1314979899944:68 1314979891926
1314979899955:68 1314979891926
1314979899967:68 1314979891926
1314979899978:68 1314979891926
1314979899991:68 1314979891926
1314979900002:68 1314979891926
1314979900013:68 1314979891926
1314979900025:68 1314979891926
1314979900036:68 1314979891926
1314979900048:68 1314979891926
1314979900060:68 1314979891926
1314979900071:68 1314979891926
1314979900083:68 1314979891926
1314979900094:68 1314979891926
1314979900106:68 1314979891926
1314979900117:68 1314979891926
1314979900128:68 1314979891926
1314979900140:68 1314979891926
1314979900151:68 1314979891926
1314979900162:68 1314979891926
1314979900174:68 1314979891926
1314979900185:68 1314979891926
1314979900197:68 1314979891926
1314979900208:68 1314979891926
1314979900220:68 1314979891926
1314979900231:68 1314979891926
1314979900243:68 1314979891926
1314979900254:68 1314979891926
1314979900266:68 1314979891926
1314979900277:68 1314979891926
1314979900289:68 1314979891926
1314979900300:68 1314979891926
1314979900312:68 1314979891926
1314979900322:68 1314979891926
1314979900334:68 1314979891926
1314979900345:68 1314979891926
1314979900356:68 1314979891926
1314979900368:68 1314979891926
1314979900379:68 1314979891926
1314979900390:68 1314979891926
1314979900401:68 1314979891926
1314979900413:68 1314979891926
1314979900424:68 1314979891926
1314979900436:68 1314979891926
1314979900447:68 1314979891926
1314979900459:68 1314979891926
1314979900470:68 1314979891926
1314979900481:68 1314979891926
1314979900493:68 1314979891926
1314979900504:68 1314979891926
1314979900516:68 1314979891926
1314979900527:68 1314979891926
1314979900539:68 1314979891926
1314979900550:68 1314979891926
1314979900561:68 1314979891926
1314979900572:68 1314979891926
1314979900583:68 1314979891926
1314979900595:68 1314979891926
1314979900606:68 1314979891926
1314979900618:68 1314979891926
1314979900629:68 1314979891926
1314979900640:68 1314979891926
1314979900651:68 1314979891926
1314979900663:68 1314979891926
1314979900674:68 1314979891926
1314979900686:68 1314979891926
1314979900698:68 1314979891926
1314979900709:68 1314979891926
1314979900721:68 1314979891926
1314979900733:68 1314979891926
1314979900744:68 1314979891926
1314979900756:68 1314979891926
1314979900767:68 1314979891926
1314979900779:68 1314979891926
1314979900790:68 1314979891926
1314979900802:68 1314979891926
1314979900814:68 1314979891926
1314979900825:68 1314979891926
1314979900836:68 1314979891926
1314979900847:68 1314979891926
1314979900858:68 1314979891926
1314979900870:68 1314979891926
1314979900881:68 1314979891926
1314979900892:68 1314979891926
1314979900904:68 1314979891926
1314979900916:68 1314979891926
1314979900927:68 1314979891926
1314979900938:68 1314979891926
1314979900949:68 1314979891926
1314979900961:68 1314979891926
1314979900972:68 1314979891926
1314979900983:68 1314979891926
1314979900994:68 1314979891926
1314979901006:68 1314979891926
1314979901017:68 1314979891926
1314979901028:68 1314979891926
1314979901039:68 1314979891926
1314979901051:68 1314979891926
1314979901062:68 1314979891926
1314979901074:68 1314979891926
1314979901085:68 1314979891926
1314979901096:68 1314979891926
1314979901108:68 1314979891926
1314979901119:68 1314979891926
1314979901130:68 1314979891926
1314979901142:68 1314979891926
1314979901153:68 1314979891926
1314979901165:68 1314979891926
1314979901177:68 1314979891926
1314979901188:68 1314979891926
1314979901200:68 1314979891926
1314979901211:68 1314979891926
1314979901222:68 1314979891926
1314979901234:68 1314979891926
1314979901246:68 1314979891926
1314979901257:68 1314979891926
1314979901269:68 1314979891926
1314979901281:68 1314979891926
1314979901292:68 1314979891926
1314979901303:68 1314979891926
1314979901315:68 1314979891926
1314979901327:68 1314979891926
1314979901339:68 1314979891926
1314979901350:68 1314979891926
1314979901361:68 1314979891926
1314979901372:68 1314979891926
1314979901384:68 1314979891926
1314979901394:68 1314979891926
1314979901405:68 1314979891926
1314979901415:68 1314979891926
1314979901427:68 1314979891926
1314979901439:68 1314979891926
1314979901450:68 1314979891926
1314979901461:68 1314979891926
1314979901472:68 1314979891926
1314979901484:68 1314979891926
1314979901495:68 1314979891926
1314979901507:68 1314979891926
1314979901518:68 1314979891926
1314979901530:68 1314979891926
1314979901541:68 1314979891926
1314979901552:68 1314979891926
1314979901564:68 1314979891926
1314979901575:68 1314979891926
1314979901586:68 1314979891926
1314979901597:68 1314979891926
1314979901609:68 1314979891926
1314979901621:68 1314979891926
1314979901632:68 1314979891926
1314979901644:68 1314979891926
1314979901655:68 1314979891926
1314979901667:68 1314979891926
1314979901678:68 1314979891926
1314979901689:68 1314979891926
1314979901700:68 1314979891926
1314979901712:68 1314979891926
1314979901723:68 1314979891926
1314979901735:68 1314979891926
1314979901746:68 1314979891926
1314979901758:68 1314979891926
1314979901769:68 1314979891926
1314979901781:68 1314979891926
1314979901792:68 1314979891926
1314979901804:68 1314979891926
1314979901815:68 1314979891926
1314979901826:68 1314979891926
1314979901837:68 1314979891926
1314979901848:68 1314979891926
1314979901860:68 1314979891926
1314979901871:68 1314979891926
1314979901883:68 1314979891926
1314979901893:68 1314979891926
1314979901904:68 1314979891926
1314979901917:68 1314979891926
1314979901928:68 1314979891926
1314979901939:69 1314979901938
1314979901956:69 1314979901938
1314979901973:69 1314979901938
1314979901984:69 1314979901938
1314979901996:69 1314979901938
1314979902007:69 1314979901938
1314979902018:69 1314979901938
1314979902029:69 1314979901938
1314979902040:69 1314979901938
1314979902052:69 1314979901938
1314979902063:69 1314979901938
1314979902074:69 1314979901938
1314979902085:69 1314979901938
1314979902097:69 1314979901938
1314979902109:69 1314979901938
1314979902119:69 1314979901938
1314979902131:69 1314979901938
1314979902142:69 1314979901938
1314979902154:69 1314979901938
1314979902166:69 1314979901938
1314979902177:69 1314979901938
1314979902189:69 1314979901938
1314979902200:69 1314979901938
1314979902212:69 1314979901938
1314979902228:69 1314979901938
1314979902239:69 1314979901938
1314979902250:69 1314979901938
1314979902262:69 1314979901938
1314979902273:69 1314979901938
1314979902285:69 1314979901938
1314979902296:69 1314979901938
1314979902308:69 1314979901938
1314979902319:69 1314979901938
1314979902331:69 1314979901938
1314979902342:69 1314979901938
1314979902354:69 1314979901938
1314979902365:69 1314979901938
1314979902377:69 1314979901938
1314979902388:69 1314979901938
1314979902399:69 1314979901938
1314979902411:69 1314979901938
1314979902422:69 1314979901938
1314979902434:69 1314979901938
1314979902445:69 1314979901938
1314979902456:69 1314979901938
1314979902468:69 1314979901938
1314979902479:69 1314979901938
1314979902490:69 1314979901938
1314979902502:69 1314979901938
1314979902513:69 1314979901938
1314979902525:69 1314979901938
1314979902536:69 1314979901938
1314979902548:69 1314979901938
1314979902558:69 1314979901938
1314979902570:69 1314979901938
1314979902581:69 1314979901938
1314979902593:69 1314979901938
1314979902604:69 1314979901938
1314979902616:69 1314979901938
1314979902627:69 1314979901938
1314979902639:69 1314979901938
1314979902650:69 1314979901938
1314979902662:69 1314979901938
1314979902673:69 1314979901938
1314979902685:69 1314979901938
1314979902696:69 1314979901938
1314979902707:69 1314979901938
1314979902719:69 1314979901938
1314979902730:69 1314979901938
1314979902741:69 1314979901938
1314979902753:69 1314979901938
1314979902764:69 1314979901938
1314979902775:69 1314979901938
1314979902794:69 1314979901938
1314979902804:69 1314979901938
1314979902816:69 1314979901938
1314979902827:69 1314979901938
1314979902838:69 1314979901938
1314979902850:69 1314979901938
1314979902861:69 1314979901938
1314979902872:69 1314979901938
1314979902883:69 1314979901938
1314979902894:69 1314979901938
1314979902905:69 1314979901938
1314979902916:69 1314979901938
1314979902927:69 1314979901938
1314979902938:69 1314979901938
1314979902950:69 1314979901938
1314979902962:69 1314979901938
1314979902974:69 1314979901938
1314979902985:69 1314979901938
1314979902996:69 1314979901938
1314979903008:69 1314979901938
1314979903019:69 1314979901938
1314979903032:69 1314979901938
1314979903043:69 1314979901938
1314979903055:69 1314979901938
1314979903066:69 1314979901938
1314979903077:69 1314979901938
1314979903088:69 1314979901938
1314979903100:69 1314979901938
1314979903111:69 1314979901938
1314979903122:69 1314979901938
1314979903134:69 1314979901938
1314979903145:69 1314979901938
1314979903156:69 1314979901938
1314979903167:69 1314979901938
1314979903179:69 1314979901938
1314979903191:69 1314979901938
1314979903202:69 1314979901938
1314979903213:69 1314979901938
1314979903225:69 1314979901938
1314979903236:69 1314979901938
1314979903248:69 1314979901938
1314979903259:69 1314979901938
1314979903273:69 1314979901938
1314979903285:69 1314979901938
1314979903296:69 1314979901938
1314979903308:69 1314979901938
1314979903319:69 1314979901938
1314979903331:69 1314979901938
1314979903342:69 1314979901938
1314979903355:69 1314979901938
1314979903366:69 1314979901938
1314979903378:69 1314979901938
1314979903390:69 1314979901938
1314979903402:69 1314979901938
1314979903413:69 1314979901938
1314979903424:69 1314979901938
1314979903436:69 1314979901938
1314979903448:69 1314979901938
1314979903459:69 1314979901938
1314979903471:69 1314979901938
1314979903482:69 1314979901938
1314979903494:69 1314979901938
1314979903505:69 1314979901938
1314979903516:69 1314979901938
1314979903528:69 1314979901938
1314979903539:69 1314979901938
1314979903551:69 1314979901938
1314979903562:69 1314979901938
1314979903574:69 1314979901938
1314979903585:69 1314979901938
1314979903597:69 1314979901938
1314979903608:69 1314979901938
1314979903620:69 1314979901938
1314979903631:69 1314979901938
1314979903642:69 1314979901938
1314979903653:69 1314979901938
1314979903664:69 1314979901938
1314979903676:69 1314979901938
1314979903688:69 1314979901938
1314979903699:69 1314979901938
1314979903711:69 1314979901938
1314979903722:69 1314979901938
1314979903734:69 1314979901938
1314979903745:69 1314979901938
1314979903757:69 1314979901938
1314979903769:69 1314979901938
1314979903780:69 1314979901938
1314979903792:69 1314979901938
1314979903803:69 1314979901938
1314979903815:69 1314979901938
1314979903826:69 1314979901938
1314979903837:69 1314979901938
1314979903849:69 1314979901938
1314979903860:69 1314979901938
1314979903873:69 1314979901938
1314979903884:69 1314979901938
1314979903895:69 1314979901938
1314979903907:69 1314979901938
1314979903918:69 1314979901938
1314979903930:69 1314979901938
1314979903941:69 1314979901938
1314979903952:69 1314979901938
1314979903963:69 1314979901938
1314979903974:69 1314979901938
1314979903986:69 1314979901938
1314979903997:69 1314979901938
1314979904008:69 1314979901938
1314979904020:69 1314979901938
1314979904031:69 1314979901938
1314979904042:69 1314979901938
1314979904053:69 1314979901938
1314979904065:69 1314979901938
1314979904076:69 1314979901938
1314979904088:69 1314979901938
1314979904100:69 1314979901938
1314979904111:69 1314979901938
1314979904122:69 1314979901938
1314979904133:69 1314979901938
1314979904144:69 1314979901938
1314979904155:69 1314979901938
1314979904167:69 1314979901938
1314979904178:69 1314979901938
1314979904190:69 1314979901938
1314979904201:69 1314979901938
1314979904212:69 1314979901938
1314979904223:69 1314979901938
1314979904235:69 1314979901938
1314979904246:69 1314979901938
1314979904257:69 1314979901938
1314979904269:69 1314979901938
1314979904280:69 1314979901938
1314979904292:69 1314979901938
1314979904303:69 1314979901938
1314979904315:69 1314979901938
1314979904327:69 1314979901938
1314979904337:69 1314979901938
1314979904348:69 1314979901938
1314979904360:69 1314979901938
1314979904371:69 1314979901938
1314979904382:69 1314979901938
1314979904394:69 1314979901938
1314979904405:69 1314979901938
1314979904417:69 1314979901938
1314979904428:69 1314979901938
1314979904440:69 1314979901938
1314979904451:69 1314979901938
1314979904462:69 1314979901938
1314979904476:69 1314979901938
1314979904487:69 1314979901938
1314979904498:69 1314979901938
1314979904510:69 1314979901938
1314979904521:69 1314979901938
1314979904532:69 1314979901938
1314979904544:69 1314979901938
1314979904555:69 1314979901938
1314979904566:69 1314979901938
1314979904578:69 1314979901938
1314979904589:69 1314979901938
1314979904601:69 1314979901938
1314979904612:69 1314979901938
1314979904624:69 1314979901938
1314979904634:69 1314979901938
1314979904646:69 1314979901938
1314979904658:69 1314979901938
1314979904668:69 1314979901938
1314979904679:69 1314979901938
1314979904692:69 1314979901938
1314979904704:69 1314979901938
1314979904715:69 1314979901938
1314979904726:69 1314979901938
1314979904738:69 1314979901938
1314979904749:69 1314979901938
1314979904761:69 1314979901938
1314979904773:69 1314979901938
1314979904784:69 1314979901938
1314979904795:69 1314979901938
1314979904807:69 1314979901938
1314979904818:69 1314979901938
1314979904830:69 1314979901938
1314979904841:69 1314979901938
1314979904852:69 1314979901938
1314979904863:69 1314979901938
1314979904874:69 1314979901938
1314979904886:69 1314979901938
1314979904897:69 1314979901938
1314979904909:69 1314979901938
1314979904920:69 1314979901938
1314979904931:69 1314979901938
1314979904942:69 1314979901938
1314979904953:69 1314979901938
1314979904964:69 1314979901938
1314979904976:69 1314979901938
1314979904987:69 1314979901938
1314979904999:69 1314979901938
1314979905010:69 1314979901938
1314979905021:69 1314979901938
1314979905034:69 1314979901938
1314979905045:69 1314979901938
1314979905056:69 1314979901938
1314979905067:69 1314979901938
1314979905078:69 1314979901938
1314979905089:69 1314979901938
1314979905101:69 1314979901938
1314979905112:69 1314979901938
1314979905123:69 1314979901938
1314979905135:69 1314979901938
1314979905146:69 1314979901938
1314979905157:69 1314979901938
1314979905170:69 1314979901938
1314979905181:69 1314979901938
1314979905192:69 1314979901938
1314979905203:69 1314979901938
1314979905215:69 1314979901938
1314979905227:69 1314979901938
1314979905238:69 1314979901938
1314979905250:69 1314979901938
1314979905261:69 1314979901938
1314979905272:69 1314979901938
1314979905283:69 1314979901938
1314979905295:69 1314979901938
1314979905306:69 1314979901938
1314979905318:69 1314979901938
1314979905329:69 1314979901938
1314979905341:69 1314979901938
1314979905352:69 1314979901938
1314979905363:69 1314979901938
1314979905375:69 1314979901938
1314979905386:69 1314979901938
1314979905398:69 1314979901938
1314979905409:69 1314979901938
1314979905421:69 1314979901938
1314979905433:69 1314979901938
1314979905444:69 1314979901938
1314979905455:69 1314979901938
1314979905466:69 1314979901938
1314979905478:69 1314979901938
1314979905489:69 1314979901938
1314979905500:69 1314979901938
1314979905511:69 1314979901938
1314979905523:69 1314979901938
1314979905534:69 1314979901938
1314979905546:69 1314979901938
1314979905557:69 1314979901938
1314979905568:69 1314979901938
1314979905579:69 1314979901938
1314979905591:69 1314979901938
1314979905602:69 1314979901938
1314979905613:69 1314979901938
1314979905624:69 1314979901938
1314979905636:69 1314979901938
1314979905647:69 1314979901938
1314979905659:69 1314979901938
1314979905670:69 1314979901938
1314979905683:69 1314979901938
1314979905694:69 1314979901938
1314979905706:69 1314979901938
1314979905717:69 1314979901938
1314979905728:69 1314979901938
1314979905740:69 1314979901938
1314979905752:69 1314979901938
1314979905763:69 1314979901938
1314979905774:69 1314979901938
1314979905785:69 1314979901938
1314979905796:69 1314979901938
1314979905808:69 1314979901938
1314979905819:69 1314979901938
1314979905831:69 1314979901938
1314979905842:69 1314979901938
1314979905853:69 1314979901938
1314979905864:69 1314979901938
1314979905876:69 1314979901938
1314979905887:69 1314979901938
1314979905899:69 1314979901938
1314979905911:69 1314979901938
1314979905922:69 1314979901938
1314979905934:69 1314979901938
1314979905945:69 1314979901938
1314979905956:69 1314979901938
1314979905968:69 1314979901938
1314979905979:69 1314979901938
1314979905990:69 1314979901938
1314979906002:69 1314979901938
1314979906013:69 1314979901938
1314979906025:69 1314979901938
1314979906036:69 1314979901938
1314979906048:69 1314979901938
1314979906060:69 1314979901938
1314979906071:69 1314979901938
1314979906082:69 1314979901938
1314979906094:69 1314979901938
1314979906105:69 1314979901938
1314979906117:69 1314979901938
1314979906129:69 1314979901938
1314979906140:69 1314979901938
1314979906157:69 1314979901938
1314979906169:69 1314979901938
1314979906180:69 1314979901938
1314979906191:69 1314979901938
1314979906202:69 1314979901938
1314979906213:69 1314979901938
1314979906224:69 1314979901938
1314979906236:69 1314979901938
1314979906247:69 1314979901938
1314979906259:69 1314979901938
1314979906271:69 1314979901938
1314979906282:69 1314979901938
1314979906293:69 1314979901938
1314979906306:69 1314979901938
1314979906317:69 1314979901938
1314979906328:69 1314979901938
1314979906340:69 1314979901938
1314979906351:69 1314979901938
1314979906364:69 1314979901938
1314979906376:69 1314979901938
1314979906387:69 1314979901938
1314979906399:69 1314979901938
1314979906410:69 1314979901938
1314979906423:69 1314979901938
1314979906433:69 1314979901938
1314979906445:69 1314979901938
1314979906456:69 1314979901938
1314979906468:69 1314979901938
1314979906479:69 1314979901938
1314979906491:69 1314979901938
1314979906502:69 1314979901938
1314979906514:69 1314979901938
1314979906525:69 1314979901938
1314979906537:69 1314979901938
1314979906547:69 1314979901938
1314979906559:69 1314979901938
1314979906570:69 1314979901938
1314979906581:69 1314979901938
1314979906592:69 1314979901938
1314979906604:69 1314979901938
1314979906615:69 1314979901938
1314979906626:69 1314979901938
1314979906638:69 1314979901938
1314979906650:69 1314979901938
1314979906661:69 1314979901938
1314979906672:69 1314979901938
1314979906684:69 1314979901938
1314979906696:69 1314979901938
1314979906707:69 1314979901938
1314979906718:69 1314979901938
1314979906730:69 1314979901938
1314979906741:69 1314979901938
1314979906753:69 1314979901938
1314979906765:69 1314979901938
1314979906776:69 1314979901938
1314979906787:69 1314979901938
1314979906798:69 1314979901938
1314979906810:69 1314979901938
1314979906822:69 1314979901938
1314979906833:69 1314979901938
1314979906844:69 1314979901938
1314979906856:69 1314979901938
1314979906867:69 1314979901938
1314979906878:69 1314979901938
1314979906890:69 1314979901938
1314979906901:69 1314979901938
1314979906912:69 1314979901938
1314979906923:69 1314979901938
1314979906934:69 1314979901938
1314979906946:69 1314979901938
1314979906957:69 1314979901938
1314979906969:69 1314979901938
1314979906980:69 1314979901938
1314979906992:69 1314979901938
1314979907004:69 1314979901938
1314979907015:69 1314979901938
1314979907026:69 1314979901938
1314979907037:69 1314979901938
1314979907049:69 1314979901938
1314979907060:69 1314979901938
1314979907072:69 1314979901938
1314979907084:69 1314979901938
1314979907095:69 1314979901938
1314979907106:69 1314979901938
1314979907118:69 1314979901938
1314979907129:69 1314979901938
1314979907141:69 1314979901938
1314979907153:69 1314979901938
1314979907164:69 1314979901938
1314979907175:69 1314979901938
1314979907186:69 1314979901938
1314979907198:69 1314979901938
1314979907210:69 1314979901938
1314979907220:69 1314979901938
1314979907232:69 1314979901938
1314979907243:69 1314979901938
1314979907255:69 1314979901938
1314979907267:69 1314979901938
1314979907278:69 1314979901938
1314979907289:69 1314979901938
1314979907301:69 1314979901938
1314979907312:69 1314979901938
1314979907323:69 1314979901938
1314979907335:69 1314979901938
1314979907345:69 1314979901938
1314979907356:69 1314979901938
1314979907368:69 1314979901938
1314979907380:69 1314979901938
1314979907391:69 1314979901938
1314979907402:69 1314979901938
1314979907414:69 1314979901938
1314979907426:69 1314979901938
1314979907437:69 1314979901938
1314979907449:69 1314979901938
1314979907460:69 1314979901938
1314979907471:69 1314979901938
1314979907482:69 1314979901938
1314979907493:69 1314979901938
1314979907503:69 1314979901938
1314979907515:69 1314979901938
1314979907526:69 1314979901938
1314979907537:69 1314979901938
1314979907547:69 1314979901938
1314979907559:69 1314979901938
1314979907570:69 1314979901938
1314979907582:69 1314979901938
1314979907594:69 1314979901938
1314979907605:69 1314979901938
1314979907617:69 1314979901938
1314979907628:69 1314979901938
1314979907640:69 1314979901938
1314979907651:69 1314979901938
1314979907663:69 1314979901938
1314979907675:69 1314979901938
1314979907687:69 1314979901938
1314979907699:69 1314979901938
1314979907710:69 1314979901938
1314979907721:69 1314979901938
1314979907733:69 1314979901938
1314979907745:69 1314979901938
1314979907756:69 1314979901938
1314979907768:69 1314979901938
1314979907779:69 1314979901938
1314979907791:69 1314979901938
1314979907803:69 1314979901938
1314979907814:69 1314979901938
1314979907826:69 1314979901938
1314979907839:69 1314979901938
1314979907850:69 1314979901938
1314979907861:69 1314979901938
1314979907872:69 1314979901938
1314979907884:69 1314979901938
1314979907896:69 1314979901938
1314979907907:69 1314979901938
1314979907919:69 1314979901938
1314979907930:69 1314979901938
1314979907942:69 1314979901938
1314979907953:69 1314979901938
1314979907966:69 1314979901938
1314979907977:69 1314979901938
1314979907989:69 1314979901938
1314979908000:69 1314979901938
1314979908012:69 1314979901938
1314979908023:69 1314979901938
1314979908035:69 1314979901938
1314979908047:69 1314979901938
1314979908059:69 1314979901938
1314979908073:69 1314979901938
1314979908084:69 1314979901938
1314979908096:69 1314979901938
1314979908107:69 1314979901938
1314979908118:69 1314979901938
1314979908130:69 1314979901938
1314979908141:69 1314979901938
1314979908153:69 1314979901938
1314979908164:69 1314979901938
1314979908175:69 1314979901938
1314979908187:69 1314979901938
1314979908199:69 1314979901938
1314979908210:69 1314979901938
1314979908222:69 1314979901938
1314979908233:69 1314979901938
1314979908244:69 1314979901938
1314979908255:69 1314979901938
1314979908267:69 1314979901938
1314979908279:69 1314979901938
1314979908290:69 1314979901938
1314979908302:69 1314979901938
1314979908313:69 1314979901938
1314979908325:69 1314979901938
1314979908336:69 1314979901938
1314979908348:69 1314979901938
1314979908360:69 1314979901938
1314979908372:69 1314979901938
1314979908384:69 1314979901938
1314979908395:69 1314979901938
1314979908407:69 1314979901938
1314979908418:69 1314979901938
1314979908431:69 1314979901938
1314979908442:69 1314979901938
1314979908453:69 1314979901938
1314979908465:69 1314979901938
1314979908476:69 1314979901938
1314979908487:69 1314979901938
1314979908497:69 1314979901938
1314979908509:69 1314979901938
1314979908521:69 1314979901938
1314979908532:69 1314979901938
1314979908543:69 1314979901938
1314979908555:69 1314979901938
1314979908567:69 1314979901938
1314979908577:69 1314979901938
1314979908589:69 1314979901938
1314979908600:69 1314979901938
1314979908612:69 1314979901938
1314979908624:69 1314979901938
1314979908635:69 1314979901938
1314979908646:69 1314979901938
1314979908657:69 1314979901938
1314979908669:69 1314979901938
1314979908681:69 1314979901938
1314979908692:69 1314979901938
1314979908704:69 1314979901938
1314979908715:69 1314979901938
1314979908726:69 1314979901938
1314979908738:69 1314979901938
1314979908749:69 1314979901938
1314979908761:69 1314979901938
1314979908772:69 1314979901938
1314979908782:69 1314979901938
1314979908794:69 1314979901938
1314979908805:69 1314979901938
1314979908817:69 1314979901938
1314979908829:69 1314979901938
1314979908840:69 1314979901938
1314979908852:69 1314979901938
1314979908864:69 1314979901938
1314979908875:69 1314979901938
1314979908887:69 1314979901938
1314979908898:69 1314979901938
1314979908910:69 1314979901938
1314979908921:69 1314979901938
1314979908932:69 1314979901938
1314979908943:69 1314979901938
1314979908954:69 1314979901938
1314979908966:69 1314979901938
1314979908977:69 1314979901938
1314979908989:69 1314979901938
1314979909000:69 1314979901938
1314979909012:69 1314979901938
1314979909023:69 1314979901938
1314979909034:69 1314979901938
1314979909045:69 1314979901938
1314979909057:69 1314979901938
1314979909068:69 1314979901938
1314979909080:69 1314979901938
1314979909092:69 1314979901938
1314979909104:69 1314979901938
1314979909115:69 1314979901938
1314979909126:69 1314979901938
1314979909138:69 1314979901938
1314979909150:69 1314979901938
1314979909162:69 1314979901938
1314979909173:69 1314979901938
1314979909184:69 1314979901938
1314979909196:69 1314979901938
1314979909207:69 1314979901938
1314979909219:69 1314979901938
1314979909231:69 1314979901938
1314979909242:69 1314979901938
1314979909254:69 1314979901938
1314979909265:69 1314979901938
1314979909277:69 1314979901938
1314979909289:69 1314979901938
1314979909301:69 1314979901938
1314979909312:69 1314979901938
1314979909323:69 1314979901938
1314979909335:69 1314979901938
1314979909347:69 1314979901938
1314979909357:69 1314979901938
1314979909369:69 1314979901938
1314979909381:69 1314979901938
1314979909392:69 1314979901938
1314979909404:69 1314979901938
1314979909416:69 1314979901938
1314979909427:69 1314979901938
1314979909439:69 1314979901938
1314979909449:69 1314979901938
1314979909461:69 1314979901938
1314979909472:69 1314979901938
1314979909483:69 1314979901938
1314979909494:69 1314979901938
1314979909505:69 1314979901938
1314979909516:69 1314979901938
1314979909528:69 1314979901938
1314979909539:69 1314979901938
1314979909551:69 1314979901938
1314979909562:69 1314979901938
1314979909573:69 1314979901938
1314979909585:69 1314979901938
1314979909596:69 1314979901938
1314979909607:69 1314979901938
1314979909618:69 1314979901938
1314979909629:69 1314979901938
1314979909641:69 1314979901938
1314979909652:69 1314979901938
1314979909664:69 1314979901938
1314979909675:69 1314979901938
1314979909686:69 1314979901938
1314979909698:69 1314979901938
1314979909709:69 1314979901938
1314979909720:69 1314979901938
1314979909731:69 1314979901938
1314979909743:69 1314979901938
1314979909754:69 1314979901938
